dataset_scope,group,alpha,n,median_normalized_mountain_objective,q1_normalized_mountain_objective,q3_normalized_mountain_objective,median_normalized_centroid_gain,q1_normalized_centroid_gain,q3_normalized_centroid_gain,median_base_pair_f1,q1_base_pair_f1,q3_base_pair_f1,median_normalized_squared_mountain_distance,q1_normalized_squared_mountain_distance,q3_normalized_squared_mountain_distance,median_predicted_pair_count,q1_predicted_pair_count,q3_predicted_pair_count,median_median_selected_pair_bpp,q1_median_selected_pair_bpp,q3_median_selected_pair_bpp,median_fraction_selected_pair_bpp_below_0.01,q1_fraction_selected_pair_bpp_below_0.01,q3_fraction_selected_pair_bpp_below_0.01,median_hybrid_seconds,q1_hybrid_seconds,q3_hybrid_seconds,fraction_records_with_any_selected_pair_bpp_below_0.01
deduplicated,16S_rRNA,0.09090909090909091,142,0.0005480071459066332,0.00016508885475392368,0.0008773254331275744,0.37340413327189464,0.30141023485208884,0.41805206932093886,0.6717798594847775,0.5240046838407495,0.735453237410072,0.005244538512527852,0.0015088310996716073,0.016773404940768823,72.0,64.0,78.0,0.8714114737277576,0.8007459604074993,0.9346559335485685,0.0,0.0,0.0,0.5532794544999999,0.3896776005,0.66200908275,0.02112676056338028
deduplicated,16S_rRNA,0.23076923076923075,142,0.0009266823323260334,0.00020577990851744932,0.0017142353187974925,0.3758677109923807,0.30493209610133,0.4206224220660266,0.6788429752066116,0.5280701754385965,0.7421383647798742,0.0056732850352012015,0.0014204137851875232,0.013913354755917175,71.0,62.25,78.0,0.8757993424348409,0.8090462477674017,0.9393244866459087,0.0,0.0,0.0,0.54507274,0.39149293775,0.66625709325,0.0
deduplicated,16S_rRNA,0.5,142,0.0010076299799348745,0.00029027155482207423,0.0023550662333014236,0.3761370112741762,0.3059391476249091,0.42088685485596283,0.6788429752066116,0.5333333333333333,0.7443445738070821,0.006970330472249193,0.0014301962492728369,0.012806168170248829,71.0,61.0,77.0,0.8729415683306345,0.8027155848889295,0.9396911029130162,0.0,0.0,0.0,0.5459746025000001,0.39216246974999996,0.6621005182499999,0.0
deduplicated,16S_rRNA,0.75,142,0.001190368855797549,0.0003365314311260806,0.002668962044735701,0.3761370112741762,0.30646990503846383,0.42088685485596283,0.6805797101449276,0.5333333333333333,0.7432268988872762,0.007289480866466963,0.0014637204718267668,0.013838517387711524,71.0,61.0,76.75,0.8749737576482395,0.8159076168233167,0.9403427211359898,0.0,0.0,0.0,0.5458784670000001,0.38576867625,0.66983612175,0.0
deduplicated,16S_rRNA,0.9090909090909091,142,0.0012329625664252832,0.0003499395359429227,0.0030061588588427522,0.3761370112741762,0.3064774118457601,0.42088685485596283,0.6807407407407408,0.5333333333333333,0.7467670011148272,0.007289480866466963,0.0014428571031480423,0.013844975538186161,70.0,60.0,77.0,0.8757993424348409,0.816745983023878,0.9407519729545235,0.0,0.0,0.0,0.561849739,0.3705360225,0.6761217535,0.0
deduplicated,16S_rRNA,1.0,142,0.0012963144212441032,0.0003499395359429227,0.0031055325538427384,0.3761370112741762,0.3064774118457601,0.42088685485596283,0.6807407407407408,0.5333333333333333,0.7496558251591809,0.007312655951743003,0.001401214171531559,0.015336844506356292,70.0,60.0,77.0,0.8786960192185354,0.8198974486522526,0.9415059399685113,0.0,0.0,0.0,0.5470222505,0.3546683995,0.669733885,0.0
deduplicated,5S_rRNA,0.0,9273,9.104649040104896e-05,6.586049658619798e-05,0.0001173104158782641,0.1957606355291267,-0.021180073857344762,0.4073975993710389,0.5,0.2857142857142857,0.7567567567567568,0.004907911103118584,0.0015792151498932874,0.015645919384703035,33.0,29.0,36.0,0.873276502498848,0.5476301298087729,0.9644555713856249,0.16129032258064516,0.02857142857142857,0.36363636363636365,0.017318949,0.01536694,0.019210838,0.817103418526906
deduplicated,5S_rRNA,9.999000099990002e-05,9273,9.249482316628187e-05,6.709416789011207e-05,0.00011926944306637172,0.24915872492865693,0.019262404554553084,0.44098197856164706,0.53125,0.29508196721311475,0.7714285714285715,0.004942315909414613,0.0015773446571101001,0.015603190428713859,33.0,29.0,36.0,0.8851421522901063,0.656046644822199,0.9654658175826586,0.1111111111111111,0.0,0.3181818181818182,0.016490267,0.014580041,0.018361725,0.7202631295157985
deduplicated,5S_rRNA,0.0002999100269919024,9273,9.866944454782252e-05,7.015362736770205e-05,0.00012870465526925432,0.29326240741087867,0.06605913611877194,0.4585461663131244,0.5588235294117647,0.3103448275862069,0.782608695652174,0.004931932847968513,0.0015710919088766694,0.01560041361327159,33.0,29.0,36.0,0.8894303601496294,0.7147887567085,0.9655980037209564,0.0625,0.0,0.25,0.016464668,0.014542614,0.01831265,0.6420791545346706
deduplicated,5S_rRNA,0.0009990009990009992,9273,0.00011609065552938903,7.794222103194295e-05,0.0001595961043315138,0.3372837381960862,0.1404133892550773,0.46949098809441137,0.5964912280701754,0.3333333333333333,0.8,0.004987622225954622,0.0015527234153765738,0.015795354135783087,33.0,29.0,37.0,0.8919827354616456,0.7495044642533983,0.9653817346640334,0.027777777777777776,0.0,0.14814814814814814,0.016488234,0.014547782,0.018303106,0.5131025558071821
deduplicated,5S_rRNA,0.0029910269192422734,9273,0.00014841863337079365,8.881123432418351e-05,0.00023584492933975546,0.3608342410632224,0.20059356562738545,0.4763256455645351,0.6376811594202898,0.36363636363636365,0.8125,0.004988700478115824,0.0015131392021990075,0.01584768241694016,34.0,30.0,37.0,0.8911068672218474,0.7554519441895339,0.9654122130779862,0.0,0.0,0.058823529411764705,0.01646613,0.014552719,0.018309536,0.3647147632912757
deduplicated,5S_rRNA,0.009900990099009901,9273,0.00021111606383462272,0.00011151247169823407,0.0004027845070141964,0.3718085377305121,0.2345652346119216,0.4801649542686102,0.6666666666666666,0.3870967741935484,0.8235294117647058,0.005010898866259948,0.001624774336897653,0.016322503256761812,34.0,30.0,37.0,0.8892594419622774,0.755202093670885,0.9655365953737514,0.0,0.0,0.0,0.016480983,0.014570365,0.018316776,0.19443545778065352
deduplicated,5S_rRNA,0.029126213592233007,9273,0.00030733193736377995,0.00014863118923016895,0.0006869204748714118,0.3787154007950683,0.2518126995927662,0.48255463969346046,0.6865671641791045,0.4,0.8285714285714286,0.004999305651992779,0.001665113881895851,0.017226648361679288,34.0,31.0,37.0,0.8879830318427082,0.7543520898426261,0.9656222511514875,0.0,0.0,0.0,0.016475685,0.0145468,0.01830549,0.07354685646500593
deduplicated,5S_rRNA,0.09090909090909091,9273,0.0004914568157485886,0.00019952011865374662,0.0012771844178570508,0.38298123272835033,0.2630526422969439,0.483715015105113,0.696969696969697,0.40625,0.8307692307692308,0.005107634365608595,0.001711367045281847,0.018480562956890073,34.0,30.0,37.0,0.8894773091017105,0.7581242239758106,0.9659034351454684,0.0,0.0,0.0,0.016451377,0.014540581,0.018291319,0.010676156583629894
deduplicated,5S_rRNA,0.23076923076923075,9273,0.0006992689887651049,0.00024593035363994626,0.002199631939673785,0.38458547960736833,0.26847986953932523,0.4841210804402396,0.6984126984126984,0.4126984126984127,0.8307692307692308,0.005498715464010456,0.0018464379135251577,0.019524394524394525,34.0,30.0,37.0,0.8931207567022319,0.7690485250428751,0.9664560661880788,0.0,0.0,0.0,0.016418428,0.014510996,0.018286891,0.0
deduplicated,5S_rRNA,0.5,9273,0.0009774150579025828,0.0002896423966370954,0.0034037348785768678,0.3860602994308774,0.2720795426597584,0.4845323318914675,0.6956521739130435,0.4166666666666667,0.8285714285714286,0.006402759331575713,0.0019382528035442337,0.021067602634905848,33.0,29.0,37.0,0.9002522319111224,0.7838935630613044,0.9675095687936153,0.0,0.0,0.0,0.016397497,0.014521632,0.018254993,0.0
deduplicated,5S_rRNA,0.75,9273,0.001098585905111277,0.00031235323923996624,0.004496638733037413,0.38614367565140467,0.2731618419985074,0.48455562348607517,0.6923076923076923,0.4117647058823529,0.8275862068965517,0.006833610574113204,0.001984110915849402,0.02264422727482969,33.0,28.0,37.0,0.9055094961688124,0.7942690683965258,0.9694102025274565,0.0,0.0,0.0,0.016380701,0.014529004,0.018245539,0.0
deduplicated,5S_rRNA,0.9090909090909091,9273,0.0011523634963990239,0.000321134441764279,0.005165552369529008,0.3861690682986156,0.2733871792296953,0.48455562348607517,0.6896551724137931,0.4074074074074074,0.8266666666666667,0.0071726149145951955,0.0020344396611581723,0.02352303737916361,33.0,28.0,37.0,0.9087967409675567,0.7991297693763844,0.9705824718611924,0.0,0.0,0.0,0.016381192,0.014532118,0.018221193,0.0
deduplicated,5S_rRNA,1.0,9273,0.001197673631096551,0.00032604076575481426,0.005498380101002094,0.3861690682986156,0.2733871792296953,0.48455562348607517,0.6875,0.40625,0.8266666666666667,0.00738414311694677,0.0020530803698541864,0.024168203866912617,33.0,28.0,37.0,0.9099183154588253,0.8033871055145079,0.9712479947129768,0.0,0.0,0.0,0.016378026,0.014542674,0.018204177,0.0
deduplicated,RNaseP,0.0,31,2.1191405537475082e-05,1.685879104676873e-05,2.3920056174247052e-05,0.23840967828894247,-0.003077167081871477,0.4098470609461343,0.5309734513274337,0.3323913811374073,0.6261290322580645,0.006655534792208198,0.004028514815339383,0.010868186092471914,70.0,63.0,78.0,0.946448190016662,0.47233126083744714,0.9797726799921789,0.20481927710843373,0.05402930402930403,0.4008295625942685,0.621908376,0.376811523,0.903423741,1.0
deduplicated,RNaseP,9.999000099990002e-05,31,2.4000407783807613e-05,1.9455958705166753e-05,2.9858510501940503e-05,0.3470608627271229,0.14316325499518978,0.46249771134946416,0.5522388059701493,0.41960438699569136,0.6696969696969697,0.006549699101480488,0.004079718132294708,0.010894824193643958,70.0,62.0,79.0,0.946448190016662,0.7868007896851861,0.9797604308999033,0.08333333333333333,0.021153846153846155,0.20405701754385963,0.628620832,0.383828403,0.9472171545,0.9354838709677419
deduplicated,RNaseP,0.0002999100269919024,31,3.186109497831537e-05,2.4070623584819346e-05,3.745126172296653e-05,0.38457452065263265,0.1823237005600688,0.47586828869953013,0.5441176470588235,0.4296296296296296,0.6726190476190477,0.006552886923490359,0.004168513060493116,0.010969465875817621,72.0,63.5,79.5,0.946448190016662,0.823712027749592,0.9797675311892171,0.028985507246376812,0.01325957147874956,0.14147727272727273,0.628177571,0.38022031,0.9300361975,0.8387096774193549
deduplicated,RNaseP,0.0009990009990009992,31,4.2395568437557614e-05,3.0756323000219e-05,5.212665270987213e-05,0.3982088111911356,0.23521037635909198,0.4921179358780059,0.5467625899280576,0.42644757433489827,0.6791930379746836,0.006617461820354548,0.004334165888568232,0.011113230930467115,73.0,67.0,80.5,0.9442217493506977,0.7910591012932218,0.9797552820969415,0.0125,0.0,0.06933429464071136,0.638572212,0.37512649649999996,0.9029795899999999,0.6129032258064516
deduplicated,RNaseP,0.0029910269192422734,31,5.5804344767566184e-05,4.1547749675115064e-05,0.00010795472690187808,0.4093132192515056,0.2556452144756187,0.4959162781045263,0.5673758865248227,0.4614499424626007,0.6991700104435772,0.006580212004290232,0.004500155636200404,0.011106558797099174,74.0,67.5,81.0,0.9435834762743824,0.7910591012932218,0.9788570391727472,0.0,0.0,0.02434759214420231,0.658075128,0.386528709,0.9267197,0.4838709677419355
deduplicated,RNaseP,0.009900990099009901,31,0.00010341962347903062,7.930339019109411e-05,0.0002034741789917589,0.4151504053737613,0.2685254185196121,0.5012001787837191,0.5844155844155844,0.46293538512451393,0.6952214780210503,0.006651176598946788,0.004610509284356417,0.01089293818734734,77.0,69.5,83.0,0.9364181192023673,0.8007751103378404,0.9779068431634166,0.0,0.0,0.0,0.642707942,0.3895817835,0.9096228355,0.22580645161290322
deduplicated,RNaseP,0.029126213592233007,31,0.00017564084200632823,9.693707544800438e-05,0.00034026001466167286,0.4171795276791259,0.27005183226784313,0.5019385672961347,0.5882352941176471,0.46293538512451393,0.7171112556929082,0.006046023223920906,0.004744137997944575,0.01089657174261905,76.0,71.0,82.5,0.9364181192023673,0.8039817785075444,0.9779069390929428,0.0,0.0,0.0,0.640343619,0.39742236900000005,0.8755751814999999,0.12903225806451613
deduplicated,RNaseP,0.09090909090909091,31,0.0004299964272040807,0.00014549026149073354,0.0007458824830161397,0.41886646891828505,0.27508867867448483,0.5037998126616328,0.5960264900662252,0.4822975159417531,0.718349358974359,0.005957912253311769,0.0047076550007671275,0.010060001437956864,75.0,69.5,81.5,0.946448190016662,0.8098449764827595,0.9783161521375711,0.0,0.0,0.0,0.620154966,0.4078334135,0.8740991055,0.06451612903225806
deduplicated,RNaseP,0.23076923076923075,31,0.0007385817344769435,0.00018626094374613153,0.001273953625297398,0.4202227278632593,0.27710206202699883,0.5040400943118368,0.60431654676259,0.487520641660769,0.7261904761904762,0.007084973949011654,0.004236913476052222,0.009255754182078536,72.0,66.5,81.0,0.9485024755185576,0.8155075992067191,0.9783161521375711,0.0,0.0,0.0,0.656871548,0.40480340400000003,0.8982696015,0.03225806451612903
deduplicated,RNaseP,0.5,31,0.0010648843789454589,0.00034689314161323977,0.0028155801113189946,0.4202227278632593,0.2830324208608788,0.504237670874457,0.6122448979591837,0.49281858492384806,0.7240143369175627,0.007314843859857868,0.004501111149859897,0.01353607133236564,71.0,62.0,80.5,0.9485024755185576,0.8276406047553337,0.9788250340135674,0.0,0.0,0.0,0.646792506,0.40637898100000003,0.868579463,0.0
deduplicated,RNaseP,0.75,31,0.0012741072570055252,0.00035360360111311737,0.004014182576261272,0.4202227278632593,0.28307994450479956,0.504237670874457,0.6164383561643836,0.49281858492384806,0.7269647696476964,0.00701520651990298,0.004951264775176499,0.014092027490887102,70.0,62.0,81.0,0.9485024755185576,0.8276406047553337,0.9793461649818394,0.0,0.0,0.0,0.656821493,0.37677435150000005,0.894462713,0.0
deduplicated,RNaseP,0.9090909090909091,31,0.0012741072570055252,0.00037303516053210884,0.004625951447018929,0.4202227278632593,0.28307994450479956,0.504237670874457,0.6164383561643836,0.49281858492384806,0.7269647696476964,0.00701520651990298,0.0051801701651195825,0.0140827930150986,70.0,62.0,80.5,0.9485024755185576,0.8276406047553337,0.9793461649818394,0.0,0.0,0.0,0.649152002,0.3926826955,0.9163095915,0.0
deduplicated,RNaseP,1.0,31,0.0012741072570055252,0.00037303516053210884,0.004921725481016386,0.4202227278632593,0.2830958312396232,0.504237670874457,0.625,0.49281858492384806,0.7269647696476964,0.007859995677086154,0.0051801701651195825,0.013646605113551227,70.0,61.5,80.0,0.9485024755185576,0.8277714130154565,0.9793461649818394,0.0,0.0,0.0,0.65414651,0.403693036,0.910199592,0.0
deduplicated,SRP,0.0,293,2.4531035772869577e-05,1.5942714855689862e-05,7.413054840400353e-05,0.3155484821745136,0.09769528754357866,0.45874714133613076,0.5340314136125655,0.2823529411764706,0.6909090909090909,0.006941977819373108,0.0016116361024443896,0.03318892954142443,79.0,34.0,90.0,0.9405423157047302,0.8150737603983356,0.9761162623736658,0.10344827586206896,0.034482758620689655,0.25925925925925924,0.763132147,0.011838769,1.115312254,0.8600682593856656
deduplicated,SRP,9.999000099990002e-05,293,2.741305938795163e-05,1.7733299677207834e-05,7.579688424642819e-05,0.3805978134784337,0.17563293007997846,0.5148616719242326,0.5730994152046783,0.30303030303030304,0.7329192546583851,0.0068475835917696385,0.0016201656528472986,0.03331821956858432,79.0,34.0,91.0,0.9431954979877998,0.8386313782648291,0.9761162623736658,0.04411764705882353,0.0,0.1951219512195122,0.758603372,0.011387356,1.085481889,0.689419795221843
deduplicated,SRP,0.0002999100269919024,293,3.3303411765284815e-05,2.1592298507493066e-05,8.329911554750934e-05,0.41119661983356937,0.21696218872893538,0.5240402520456671,0.5847953216374269,0.3181818181818182,0.7514450867052023,0.006951064177775428,0.0015815138602117472,0.03379946578079056,80.0,35.0,91.0,0.9440596357933619,0.8442184571294833,0.976082965401257,0.015873015873015872,0.0,0.13095238095238096,0.760559892,0.011272273,1.071599916,0.6109215017064846
deduplicated,SRP,0.0009990009990009992,293,5.025758437080466e-05,2.7685117846534343e-05,0.00011605146292689678,0.4374174232685656,0.2737063923781233,0.536063470466434,0.6101694915254238,0.32954545454545453,0.7764705882352941,0.006758483502669549,0.0015811092904760835,0.03399080664750104,80.0,35.0,91.0,0.942919958234339,0.8486655517109271,0.9760112895089694,0.0,0.0,0.056179775280898875,0.75200785,0.011253685,1.050287271,0.41638225255972694
deduplicated,SRP,0.0029910269192422734,293,7.489843814849868e-05,3.303240167887095e-05,0.00017756424122647723,0.4429935502954499,0.32119989964207324,0.5380459217488922,0.6216216216216216,0.3448275862068966,0.7777777777777778,0.006832751875797939,0.001605351170568562,0.034151421965836905,82.0,35.0,92.0,0.9446034501797892,0.8504113939364982,0.975397194083486,0.0,0.0,0.0,0.762697798,0.011249268,1.055385602,0.23890784982935154
deduplicated,SRP,0.009900990099009901,293,0.00011239468816682181,4.8551769402117453e-05,0.0002676541736631624,0.45271713283620313,0.34301982037245354,0.5417028529401532,0.6268656716417911,0.3492063492063492,0.7802197802197802,0.006878338456029364,0.0017284299291739698,0.03204839739285051,83.0,35.0,92.0,0.9423404258149968,0.8527955961525671,0.9741533758871443,0.0,0.0,0.0,0.756225252,0.011280675,1.042912027,0.12286689419795221
deduplicated,SRP,0.029126213592233007,293,0.0001543468910365105,6.470034060535662e-05,0.00044285589320004266,0.4537185830380151,0.34858564121542085,0.5443020005094881,0.631578947368421,0.3561643835616438,0.7878787878787878,0.006878338456029364,0.0017687872453866443,0.03249352239556571,83.0,35.0,92.0,0.9424699377549298,0.84874887865329,0.9760112895089694,0.0,0.0,0.0,0.76368879,0.011212693,1.038157003,0.04778156996587031
deduplicated,SRP,0.09090909090909091,293,0.00026959509442365945,9.870310467909927e-05,0.0007517116169703845,0.45517911275666373,0.3553133018249807,0.5450200366383616,0.640625,0.3586206896551724,0.7865168539325843,0.006893568582811611,0.00190808858057693,0.03198872701063322,82.0,35.0,91.0,0.9435461166137595,0.8503936988724083,0.976082965401257,0.0,0.0,0.0,0.75752796,0.011227605,1.058027335,0.006825938566552901
deduplicated,SRP,0.23076923076923075,293,0.00039623026398516377,0.00013497156856170063,0.0012060097064997579,0.45849892957477284,0.3554165308999959,0.5460722796754983,0.6405228758169934,0.3687150837988827,0.7857142857142857,0.007643747008922176,0.001790825578084491,0.0339978867226073,80.0,35.0,92.0,0.9453154937507511,0.8503936988724083,0.9764310032684758,0.0,0.0,0.0,0.764175131,0.011188997,1.061058737,0.0
deduplicated,SRP,0.5,293,0.0004901673258815858,0.00015127827291726254,0.0020906503117885385,0.4599770108570425,0.36187170674804403,0.5460722796754983,0.6408839779005525,0.375,0.7796610169491526,0.008375072801397787,0.0019530599789158297,0.03678279429853122,79.0,34.0,92.0,0.9473379055674183,0.8519420066485626,0.9767570020049103,0.0,0.0,0.0,0.75790237,0.011231741,1.041672867,0.0
deduplicated,SRP,0.75,293,0.0005950664371275493,0.00017915170785556947,0.002339615344843767,0.4599770108570425,0.3630259116300075,0.5460722796754983,0.6412213740458015,0.3669724770642202,0.7796610169491526,0.008609944099163224,0.0019671067039946383,0.03733791167516263,78.0,34.0,91.0,0.9475591008493144,0.8555512997128112,0.9768386347139904,0.0,0.0,0.0,0.760747209,0.011275137,1.042781733,0.0
deduplicated,SRP,0.9090909090909091,293,0.0006376643130271605,0.0001904700193948377,0.002869115075252493,0.4599770108570425,0.3630259116300075,0.5460722796754983,0.6408839779005525,0.3673469387755102,0.7796610169491526,0.008771976267801532,0.001984042523657671,0.03873205734334373,78.0,34.0,92.0,0.9479690944945296,0.8611722183049496,0.9768386347139904,0.0,0.0,0.0,0.754536103,0.011187835,1.055050186,0.0
deduplicated,SRP,1.0,293,0.000688072744701104,0.0001904700193948377,0.0029201257072869035,0.4599770108570425,0.3630259116300075,0.5460722796754983,0.6408839779005525,0.3586206896551724,0.78125,0.008771976267801532,0.001984042523657671,0.03873205734334373,78.0,34.0,92.0,0.9480500307720925,0.8643105052638168,0.9768386347139904,0.0,0.0,0.0,0.73901976,0.011189257,1.056842802,0.0
deduplicated,group_I_intron,0.0,47,1.879699363477784e-05,1.4655748564174889e-05,2.7891091208712476e-05,0.20538906308498228,0.06824029353704754,0.3449128517095214,0.5391304347826087,0.4165787623066104,0.6163198247535597,0.0036699802694308346,0.0011624408921641462,0.010811761086632628,72.0,60.5,78.5,0.9111838261185358,0.8199601484951067,0.9460165597378669,0.17721518987341772,0.08094572559981364,0.2879034130485256,0.613811294,0.3551021475,0.9165112824999999,0.9787234042553191
deduplicated,group_I_intron,9.999000099990002e-05,47,2.1163651817832145e-05,1.6474089182893108e-05,3.0390696648318112e-05,0.3125553782916155,0.18421196677427162,0.4265280168017622,0.5957446808510638,0.5038167938931297,0.671462063086104,0.003718755998627986,0.001172299866303072,0.010802745543132566,72.0,60.5,79.5,0.9193371502894612,0.8529083119509588,0.9504808100419397,0.07792207792207792,0.024562989752863168,0.15228070175438596,0.615199063,0.349453116,0.923537338,0.9361702127659575
deduplicated,group_I_intron,0.0002999100269919024,47,2.6395723650369774e-05,1.779425110671095e-05,3.555671188574572e-05,0.3380296082666019,0.2380207345296454,0.4304742478681493,0.5909090909090909,0.5166119021540708,0.7105932020850385,0.0037211161145568805,0.0012465235579911414,0.010827047935994516,73.0,62.5,81.0,0.9167302714116286,0.852828795360346,0.950265782276174,0.04938271604938271,0.01316017316017316,0.09307359307359307,0.629504854,0.3754782365,0.9186529185000001,0.9148936170212766
deduplicated,group_I_intron,0.0009990009990009992,47,3.915000940960601e-05,2.4736440825708532e-05,5.273555392425136e-05,0.36395007198567936,0.2684453282219108,0.4400480733466836,0.6111111111111112,0.5432926829268293,0.7189765813817818,0.003966568171161901,0.0012020383476042651,0.010997102609045604,75.0,63.0,83.0,0.9164597407253976,0.8501694125420363,0.9499621375995893,0.024691358024691357,0.012517602879048663,0.04492971887550201,0.613952158,0.3678868765,0.887487066,0.8936170212765957
deduplicated,group_I_intron,0.0029910269192422734,47,6.0316034971147746e-05,3.7587519706502095e-05,8.803854555219122e-05,0.3799055081414431,0.2865428703075805,0.4536889144207439,0.6229508196721312,0.5426659230340212,0.7307867024571546,0.003966568171161901,0.0012554783752229048,0.010688035613930492,76.0,64.0,82.5,0.9135981773666251,0.8530337145154248,0.9499329465257198,0.011904761904761904,0.0,0.01683644595359366,0.596464283,0.366819746,0.8968759525000001,0.574468085106383
deduplicated,group_I_intron,0.009900990099009901,47,0.00010962705191366643,6.982435282160815e-05,0.00014716903881210224,0.3836892029776886,0.3093080748757629,0.4586377065318532,0.6181818181818182,0.5513137210869077,0.7366597366597367,0.004226967628649919,0.0011111076874404783,0.010947730150774562,77.0,64.5,83.0,0.9135981773666251,0.8465566182321405,0.9499487724158314,0.0,0.0,0.006024096385542169,0.588979523,0.3584225585,0.8853776005,0.2553191489361702
deduplicated,group_I_intron,0.029126213592233007,47,0.0001851758373912219,0.0001014693386102089,0.0002947692644056141,0.38452491988022913,0.3225598854582117,0.46101185802472683,0.6238532110091743,0.5513137210869077,0.7390584132519616,0.004266302894131493,0.001203501053766333,0.010496048694670902,75.0,65.0,82.0,0.9164597407253976,0.8476773836563305,0.9499937893798126,0.0,0.0,0.0,0.579777669,0.3628473915,0.883109543,0.06382978723404255
deduplicated,group_I_intron,0.09090909090909091,47,0.00033033381317673795,0.00013253705493787294,0.000562631122990188,0.3874101463291294,0.32411197170401396,0.46101185802472683,0.6296296296296297,0.5513137210869077,0.7414918414918414,0.004426004071986683,0.0012874782032804236,0.009401753425506169,75.0,64.5,81.5,0.9164597407253976,0.8465566182321405,0.9506788367284613,0.0,0.0,0.0,0.551577596,0.3675579545,0.8644651805,0.02127659574468085
deduplicated,group_I_intron,0.23076923076923075,47,0.0004721206795106635,0.0001416837223064739,0.0010502614265467485,0.3888817024891563,0.3278331396509647,0.46101185802472683,0.6521739130434783,0.5521390374331551,0.7469512195121951,0.004146375787177323,0.0014047449388119798,0.010626440380049128,75.0,63.5,80.5,0.9143860607697468,0.851773617187745,0.9506788367284613,0.0,0.0,0.0,0.541065468,0.36652102200000003,0.8573923115,0.0
deduplicated,group_I_intron,0.5,47,0.0006115174642603423,0.0001608691879681904,0.002123827141283111,0.3899127135121965,0.32815156076647745,0.4613730054378262,0.6540880503144654,0.5526732432103276,0.7545148189752009,0.0035671123932790143,0.0017119195803418604,0.013605684923478325,73.0,64.5,79.5,0.9143860607697468,0.8668430981913546,0.951825242147626,0.0,0.0,0.0,0.558516146,0.36003774600000005,0.820422271,0.0
deduplicated,group_I_intron,0.75,47,0.0007244830564161817,0.0001608691879681904,0.0023466187607782815,0.3903832881641143,0.3285175724185069,0.46141451583453785,0.6540880503144654,0.5526732432103276,0.7616376223442349,0.004426004071986683,0.0018540110784907508,0.012100258250770664,72.0,64.0,78.5,0.9218084784417454,0.8681242670201121,0.952474212825611,0.0,0.0,0.0,0.548398558,0.353655557,0.8389503515000001,0.0
deduplicated,group_I_intron,0.9090909090909091,47,0.0007244830564161817,0.0001608691879681904,0.002709196972593303,0.3903832881641143,0.3285175724185069,0.46141451583453785,0.6540880503144654,0.5506922193337767,0.7563500662092211,0.004707121786767804,0.0018540110784907508,0.012100258250770664,72.0,64.5,78.5,0.9218084784417454,0.8681242670201121,0.952474212825611,0.0,0.0,0.0,0.53543847,0.3728677025,0.8335769785,0.0
deduplicated,group_I_intron,1.0,47,0.0007244830564161817,0.0001608691879681904,0.003070166590662047,0.3903832881641143,0.32866823518152377,0.46141451583453785,0.6540880503144654,0.5506922193337767,0.7563500662092211,0.004793747410233329,0.0018540110784907508,0.012100258250770664,72.0,64.5,78.5,0.9218084784417454,0.8678203336368999,0.952474212825611,0.0,0.0,0.0,0.52942216,0.36965477449999995,0.83006208,0.0
deduplicated,tRNA,0.0,6428,0.00017618207207889297,0.00012475878279338598,0.00023448423589304346,0.26536874138047895,0.08381058888077704,0.43811713991479356,0.5641025641025641,0.42105263157894735,0.7317073170731707,0.007960014809329877,0.0020882979565636887,0.03191988968599073,21.0,20.0,23.0,0.9234028825480751,0.7832191696774338,0.9720997658569215,0.13043478260869565,0.041249999999999995,0.2631578947368421,0.0030222110000000003,0.00274321875,0.003719811,0.7808027380211574
deduplicated,tRNA,9.999000099990002e-05,6428,0.00017707546376970724,0.000125658682575484,0.0002358396362621551,0.2890989863139024,0.10739534844748591,0.4612802857405497,0.5714285714285714,0.43478260869565216,0.7441860465116279,0.00796153548257856,0.0020768431983385254,0.03191988968599073,21.0,20.0,24.0,0.9256581356181747,0.8004448877748778,0.9723360407127379,0.1,0.0,0.25,0.002789878,0.0025205015000000002,0.0035719505,0.7188861232109521
deduplicated,tRNA,0.0002999100269919024,6428,0.00018171424630193962,0.00012898050823949246,0.00024158621948878808,0.31903257739658974,0.1349053891940457,0.4774471621846815,0.5789473684210527,0.4583333333333333,0.7619047619047619,0.007975698386229448,0.0020476748590165933,0.03197714851068008,21.0,20.0,24.0,0.9261046294322842,0.8155616070379582,0.9724307507278543,0.07692307692307693,0.0,0.21052631578947367,0.0027810535,0.0025103615,0.00374166675,0.6611698817672682
deduplicated,tRNA,0.0009990009990009992,6428,0.000199179020540174,0.00013825517449944646,0.00027036823959647157,0.36349888306268285,0.18858757146005076,0.492647942540046,0.6,0.4878048780487805,0.782608695652174,0.007990867579908675,0.001995898842457596,0.032015271259223065,22.0,20.0,24.0,0.9271236771161055,0.8247798238528462,0.9726045330599414,0.043478260869565216,0.0,0.13636363636363635,0.002779392,0.0025043225,0.00388281825,0.5412258867454884
deduplicated,tRNA,0.0029910269192422734,6428,0.0002410872379069832,0.00015748730233851617,0.00034866582225093743,0.3909688091202941,0.24037138177616296,0.5007904683556137,0.631578947368421,0.5106382978723404,0.8095238095238095,0.008050076605990403,0.0020181444387860955,0.03231809621732788,22.0,20.0,24.0,0.9253020684319635,0.8279921900014588,0.9722007195537004,0.0,0.0,0.05263157894736842,0.0027821655000000002,0.00250144,0.00392255575,0.38036714374611075
