dataset_scope,group,alpha,endpoint_alpha,n,median_delta_base_pair_f1,q1_delta_base_pair_f1,q3_delta_base_pair_f1,fraction_higher_base_pair_f1,fraction_equal_base_pair_f1,median_delta_nmsmd,q1_delta_nmsmd,q3_delta_nmsmd,fraction_lower_nmsmd,fraction_equal_nmsmd,median_delta_normalized_mountain_objective,q1_delta_normalized_mountain_objective,q3_delta_normalized_mountain_objective,median_delta_normalized_centroid_gain,q1_delta_normalized_centroid_gain,q3_delta_normalized_centroid_gain,median_delta_fraction_selected_pair_bpp_below_0.01,q1_delta_fraction_selected_pair_bpp_below_0.01,q3_delta_fraction_selected_pair_bpp_below_0.01,fraction_identical_to_endpoint
all,group_I_intron,0.0029910269192422734,0.0,83,0.10208647217276173,0.05161290322580647,0.13382144544166272,0.9879518072289156,0.0,9.409979131094672e-05,8.357978884687245e-06,0.00017837573122429236,0.2289156626506024,0.0,3.765842162286677e-05,2.1740577215297768e-05,6.238114032373599e-05,0.15628048636496697,0.09617142970454545,0.19754576417373418,-0.1543053960964409,-0.25534870797443737,-0.07901438786938916,0.0
all,group_I_intron,0.0029910269192422734,1.0,83,-0.018104776579352944,-0.03361344537815125,-0.003186669897750072,0.1686746987951807,0.04819277108433735,-0.0003090907428236994,-0.003816644148195313,0.0004678025293485508,0.5903614457831325,0.0,-0.0006275542581794843,-0.002972116672731561,-0.00022169191064965918,-0.01869726897586238,-0.03645020319807629,-0.010073773209383408,0.011904761904761904,0.0,0.02817460317460317,0.0
all,group_I_intron,0.009900990099009901,0.0,83,0.10340136054421767,0.06079404466501237,0.14771777610370262,0.9879518072289156,0.0,0.00012706870498988216,-0.000141731118574948,0.0002792499150971149,0.3373493975903614,0.0,8.019711824631293e-05,4.50952066921318e-05,0.0001439993055990277,0.16198221502476723,0.1082619880171384,0.21288780166592575,-0.16300745650372825,-0.27309335935203805,-0.09026870007262164,0.0
all,group_I_intron,0.009900990099009901,1.0,83,-0.014569842738205385,-0.026249155208477926,0.0,0.21686746987951808,0.08433734939759036,-0.0002159333691318108,-0.003692439624114266,0.00013322300250397622,0.5903614457831325,0.03614457831325301,-0.0005346714374309608,-0.0029268224774217184,-0.00014478388177356424,-0.010197737239076632,-0.02078239474239424,-0.004078492923150379,0.0,0.0,0.015640273704789834,0.03614457831325301
all,group_I_intron,0.029126213592233007,0.0,83,0.10340136054421767,0.06828655215751989,0.16096488726786967,1.0,0.0,6.410237872842071e-05,-0.00011992696649151759,0.0006972722422875755,0.3493975903614458,0.0,0.0001694115688393258,9.154490536815175e-05,0.0003153886033352449,0.17287928551957954,0.1102778380627257,0.2281495279239138,-0.18571428571428572,-0.2844606164383562,-0.09026870007262164,0.0
all,group_I_intron,0.029126213592233007,1.0,83,-0.007689678742310302,-0.016340534788398586,0.0,0.2289156626506024,0.1566265060240964,-0.00015340802454528405,-0.0027587624604209432,2.871903888933703e-05,0.5903614457831325,0.14457831325301204,-0.0004263416268691204,-0.0027840245441308163,-6.364879256090538e-05,-0.004362331209012249,-0.01311427875064386,-0.0010196566143957364,0.0,0.0,0.0,0.14457831325301204
all,group_I_intron,0.09090909090909091,0.0,83,0.108843537414966,0.07597623089983019,0.1630434782608696,1.0,0.0,0.00017854978617310455,-0.0003158549018976584,0.0008734834522914606,0.3614457831325301,0.0,0.0003556963516590208,0.00013466666819678157,0.0006086049987690524,0.18146762796501126,0.11120787624844394,0.23423211498681093,-0.18571428571428572,-0.2844606164383562,-0.09026870007262164,0.0
all,group_I_intron,0.09090909090909091,1.0,83,-0.003447954524275487,-0.01066555898696786,0.0,0.1566265060240964,0.3253012048192771,0.0,-0.0025070205647833017,0.0,0.43373493975903615,0.3253012048192771,-0.00026869378198125224,-0.0023735545650253225,0.0,-0.000833762106437208,-0.006505444237124874,0.0,0.0,0.0,0.0,0.3253012048192771
all,group_I_intron,0.23076923076923075,0.0,83,0.11229149193924148,0.07597623089983019,0.17032967032967036,1.0,0.0,0.0001335705801256518,-0.000439494370904605,0.0009717444026346492,0.39759036144578314,0.0,0.00045235560780626646,0.00014880065438258538,0.0011670184901226145,0.18349263940417404,0.11387617291570795,0.23667824346432376,-0.18571428571428572,-0.2844606164383562,-0.09026870007262164,0.0
all,group_I_intron,0.23076923076923075,1.0,83,0.0,-0.006778321655265429,0.0,0.1686746987951807,0.4578313253012048,0.0,-0.0016457766132922016,0.0,0.37349397590361444,0.4578313253012048,-0.00010416560881144486,-0.0014307695855953224,0.0,-1.7290272553760477e-05,-0.0017657090524844654,0.0,0.0,0.0,0.0,0.4578313253012048
all,group_I_intron,0.5,0.0,83,0.11388888888888882,0.07597623089983019,0.17296753083312358,1.0,0.0,0.0004031306425586261,-0.0007495611434256461,0.0018991204800315443,0.3614457831325301,0.0,0.0005683136935897502,0.00017348185058273984,0.002104954888194527,0.1845236504272142,0.1140999174244669,0.2391178639107357,-0.18571428571428572,-0.2844606164383562,-0.09026870007262164,0.0
all,group_I_intron,0.5,1.0,83,0.0,0.0,0.0,0.14457831325301204,0.6626506024096386,0.0,-5.4672008747521554e-05,0.0,0.25301204819277107,0.6626506024096386,0.0,-0.0003679669922003601,0.0,0.0,-0.00016415139815642577,0.0,0.0,0.0,0.0,0.6626506024096386
all,group_I_intron,0.75,0.0,83,0.11388888888888882,0.07597623089983019,0.18098019008359095,1.0,0.0,0.0004066341725116518,-0.0004324082427826437,0.002730662241379465,0.3493975903614458,0.0,0.0006575483705418696,0.00017348185058273984,0.0023258237249242477,0.184994225079132,0.1140999174244669,0.24034493737378915,-0.18571428571428572,-0.2844606164383562,-0.09026870007262164,0.0
all,group_I_intron,0.75,1.0,83,0.0,0.0,0.0,0.07228915662650602,0.8674698795180723,0.0,0.0,0.0,0.10843373493975904,0.8674698795180723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8674698795180723
all,group_I_intron,0.9090909090909091,0.0,83,0.11388888888888882,0.07597623089983019,0.18098019008359095,1.0,0.0,0.0004066341725116518,-0.0004324082427826437,0.0028143950326683,0.3253012048192771,0.0,0.0006575483705418696,0.00017348185058273984,0.00268780498964301,0.184994225079132,0.1140999174244669,0.24034493737378915,-0.18571428571428572,-0.2844606164383562,-0.09026870007262164,0.0
all,group_I_intron,0.9090909090909091,1.0,83,0.0,0.0,0.0,0.024096385542168676,0.927710843373494,0.0,0.0,0.0,0.060240963855421686,0.927710843373494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.927710843373494
all,group_I_intron,1.0,0.0,83,0.11388888888888882,0.07597623089983019,0.1833421310522188,1.0,0.0,0.0004066341725116518,-0.0004324082427826437,0.003929162616077769,0.3253012048192771,0.0,0.0006575483705418696,0.0002632309649154173,0.0030450684775665923,0.184994225079132,0.1140999174244669,0.24034493737378915,-0.18571428571428572,-0.2844606164383562,-0.09026870007262164,0.0
all,group_I_intron,1.0,1.0,83,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
all,tRNA,0.0,0.0,9234,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
all,tRNA,0.0,1.0,9234,-0.06362672322375396,-0.19952718676122927,0.0,0.16720814381633095,0.1385098548841239,0.0,-0.0036217303822937627,0.00204951631414986,0.48310591293047433,0.07634827810266406,-0.0013024384793290623,-0.006063876082471162,-0.00019420843677793201,-0.14731500958632793,-0.24472193510080384,-0.06496292228477074,0.125,0.041666666666666664,0.2727272727272727,0.07472384665367121
all,tRNA,9.999000099990002e-05,0.0,9234,0.0,0.0,0.0,0.18247779943686376,0.8072341347195149,0.0,0.0,0.0,0.18301927658652806,0.6574615551223738,0.0,0.0,9.132142253440981e-07,0.0,0.0,0.0332623838616652,0.0,-0.037037037037037035,0.0,0.6510721247563352
all,tRNA,9.999000099990002e-05,1.0,9234,-0.046511627906976716,-0.18528861587477818,0.0,0.18291098115659518,0.146740307559021,0.0,-0.003596201579477526,0.00204951631414986,0.47834091401342865,0.0855533896469569,-0.0013024384793290623,-0.006063876082471162,-0.0001940825803452754,-0.12211906171166921,-0.22419995093463066,-0.045045519868358364,0.1,0.0,0.25,0.08317089018843404
all,tRNA,0.0002999100269919024,0.0,9234,0.0,0.0,0.04347826086956519,0.3397227636993719,0.636885423435131,0.0,-3.08527705787983e-05,5.0943741057724154e-05,0.30723413471951483,0.40025990903183883,1.933768736156305e-06,0.0,7.53370288512958e-06,0.027589978654813385,0.0,0.06032503259744909,0.0,-0.05263157894736842,0.0,0.3866146848602989
all,tRNA,0.0002999100269919024,1.0,9234,-0.036332697365028616,-0.1567848920623269,0.0,0.19428200129954515,0.15876110028156812,0.0,-0.003573353139239026,0.0020242914979757085,0.47184318821745724,0.09952350010829543,-0.0012994052310473956,-0.006053144706699674,-0.00018737243669420195,-0.09076909313973237,-0.19635187239733423,-0.029934540257402387,0.07692307692307693,0.0,0.21052631578947367,0.09768247779943687
all,tRNA,0.0009990009990009992,0.0,9234,0.008645397060031174,0.0,0.07090345219561617,0.5137535196014729,0.44509421702404156,0.0,-0.00013144749986855261,0.00018511662347278635,0.4044834307992203,0.20435347628330083,1.6119926193511635e-05,2.618996070924385e-06,3.736444144614234e-05,0.05806135847402012,0.020413453047168913,0.11520628701030755,-0.05,-0.125,0.0,0.18518518518518517
all,tRNA,0.0009990009990009992,1.0,9234,-0.022201665124884307,-0.10588235294117654,0.0,0.21691574615551223,0.18908382066276802,0.0,-0.00345945475511847,0.0019571583877196286,0.4520251245397444,0.13331167424734677,-0.001275691222509943,-0.006025304909913885,-0.00017626965106971382,-0.05566267008275358,-0.13798473243856352,-0.015707236514262077,0.043478260869565216,0.0,0.14285714285714285,0.13006281134936107
all,tRNA,0.0029910269192422734,0.0,9234,0.02983111849390918,0.0,0.10633024316668505,0.6017977041368854,0.33452458306259475,0.0,-0.00024646151679458966,0.00039829302987197737,0.4279835390946502,0.13233701537795106,5.360878386604784e-05,1.5038092093539487e-05,0.00011855190695808544,0.09074387080323243,0.039842919687591904,0.16103741023895188,-0.09285714285714285,-0.19047619047619047,-0.03150201612903226,0.12020792722547108
all,tRNA,0.0029910269192422734,1.0,9234,-0.01256038647342994,-0.0707255481645726,0.0,0.2345679012345679,0.23045267489711935,0.0,-0.003245918498521661,0.0018647134544197536,0.42765865280485166,0.17673814165042234,-0.0012144113985669423,-0.005956638117074861,-0.00014829919343498603,-0.0319346745544474,-0.0810798971460187,-0.006411710266809589,0.0,0.0,0.05263157894736842,0.17543859649122806
all,tRNA,0.009900990099009901,0.0,9234,0.0444444444444444,0.0,0.14102564102564102,0.6321204245180854,0.27117175655187353,0.0,-0.00041779148990872864,0.0007874236561300915,0.41953649555988737,0.10179770413688542,0.00013379819598074663,3.863504216085378e-05,0.00030994374340460255,0.11735017576207898,0.051816205546028116,0.1942348527387569,-0.1111111111111111,-0.23809523809523808,-0.04,0.09497509205111544
all,tRNA,0.009900990099009901,1.0,9234,0.0,-0.046511627906976716,0.0,0.2365172189733593,0.2823261858349578,0.0,-0.002782629288653385,0.001666049611255091,0.3959280918345246,0.23803335499241932,-0.0010985302432100883,-0.005711255348433937,-5.260073762863667e-05,-0.016174733982007194,-0.04253275619360576,-0.0007094471292962146,0.0,0.0,0.0,0.23716699155295645
all,tRNA,0.029126213592233007,0.0,9234,0.046511627906976716,0.0,0.155518018018018,0.6398094000433182,0.23413471951483647,0.0,-0.0006827880512091038,0.0012087986142841588,0.4232185401776045,0.09150963829326403,0.00027153966396383726,6.719224442995532e-05,0.0006241036602673055,0.12814065267734054,0.05782032409298439,0.2123713479476192,-0.125,-0.2631578947368421,-0.041666666666666664,0.0863114576564869
all,tRNA,0.029126213592233007,1.0,9234,0.0,-0.032581453634085156,0.0,0.2255793805501408,0.3649555988737275,0.0,-0.0022608969977391032,0.0011384999463263852,0.35455923760017327,0.3325752653238033,-0.0009642151731521751,-0.005234869522006359,0.0,-0.005838658615948622,-0.0258615213756207,0.0,0.0,0.0,0.0,0.3309508338748105
all,tRNA,0.09090909090909091,0.0,9234,0.04832125603864734,0.0,0.1707317073170732,0.6516136019059996,0.203487112843838,0.0,-0.001110294012021461,0.0017762474722632126,0.43946285466753304,0.0847953216374269,0.000514335622764111,0.00011145551646371332,0.0012970744683701455,0.1390885187343328,0.0625897708604783,0.22760361234966062,-0.125,-0.26666666666666666,-0.041666666666666664,0.08143816330950834
all,tRNA,0.09090909090909091,1.0,9234,0.0,-0.019027484143763207,0.0,0.19861381849685944,0.4694606887589344,0.0,-0.001082501517284126,0.0,0.2977041368854234,0.452350010829543,-0.00043630662440162927,-0.004335481948517389,0.0,-0.0009456580434746564,-0.010179989264327421,0.0,0.0,0.0,0.0,0.4518085336798787
all,tRNA,0.23076923076923075,0.0,9234,0.051282051282051266,0.0,0.18814470259327096,0.6679662118258609,0.17218973359324236,0.0,-0.0016299489983700511,0.0022805515624351952,0.4502923976608187,0.08046350444011263,0.0008185076782113031,0.00014351635887567112,0.0023034101262035087,0.14381894469203668,0.06436033880465383,0.2367230120875882,-0.125,-0.2727272727272727,-0.041666666666666664,0.07862248213125406
all,tRNA,0.23076923076923075,1.0,9234,0.0,0.0,0.0,0.1539961013645224,0.5980073640892354,0.0,0.0,0.0,0.23337665150530648,0.5859865713666883,0.0,-0.0027595541052200063,0.0,0.0,-0.0031731761494800392,0.0,0.0,0.0,0.0,0.5856616850768898
all,tRNA,0.5,0.0,9234,0.057601438109912695,0.0,0.19565217391304346,0.6803118908382066,0.15464587394411955,0.0,-0.001890137749907036,0.003038965425410989,0.44671864847303444,0.07959714100064977,0.0010870598664407052,0.00016999739424692741,0.003988545459461367,0.14637899291435083,0.06489418734016877,0.24195451003510138,-0.125,-0.2727272727272727,-0.041666666666666664,0.07580680095299978
all,tRNA,0.5,1.0,9234,0.0,0.0,0.0,0.09649122807017543,0.7483214208360407,0.0,0.0,0.0,0.152804851635261,0.7416071041802036,0.0,-0.0004484574413057685,0.0,0.0,-8.366313806491832e-05,0.0,0.0,0.0,0.0,0.741282217890405
all,tRNA,0.75,0.0,9234,0.05983381337890692,0.0,0.19952718676122927,0.689841888672298,0.14435780810049817,0.0,-0.0019880523508573732,0.0032597810759422037,0.4435780810049816,0.07688975525232836,0.0012027144880271939,0.00018345568933557412,0.005009982779186619,0.1469900957473807,0.06496292228477074,0.24418782271133632,-0.125,-0.2727272727272727,-0.041666666666666664,0.07504873294346978
all,tRNA,0.75,1.0,9234,0.0,0.0,0.0,0.04927442061944986,0.864630712583929,0.0,0.0,0.0,0.08208793588910548,0.8621399176954733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8620316222655404
all,tRNA,0.9090909090909091,0.0,9234,0.06272401433691754,0.0,0.19812600056502502,0.6924409789906866,0.1407840589127139,0.0,-0.00204951631414986,0.0034661749172498,0.4422785358457873,0.07667316439246263,0.001266649357144879,0.0001899680315437839,0.005673003542782791,0.14722157437729788,0.06496292228477074,0.24472193510080384,-0.125,-0.2727272727272727,-0.041666666666666664,0.07483214208360407
all,tRNA,0.9090909090909091,1.0,9234,0.0,0.0,0.0,0.017327268789257094,0.9461771713233702,0.0,0.0,0.0,0.0341130604288499,0.9449859215941088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9449859215941088
all,tRNA,1.0,0.0,9234,0.06362672322375396,0.0,0.19952718676122927,0.6942820012995452,0.1385098548841239,0.0,-0.00204951631414986,0.0036217303822937627,0.4405458089668616,0.07634827810266406,0.0013024384793290623,0.00019420843677793201,0.006063876082471162,0.14731500958632793,0.06496292228477074,0.24472193510080384,-0.125,-0.2727272727272727,-0.041666666666666664,0.07472384665367121
all,tRNA,1.0,1.0,9234,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
all,tmRNA,0.0,0.0,10,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
all,tmRNA,0.0,1.0,10,-0.05993930806576303,-0.06781545567766732,-0.026146504741442783,0.0,0.1,0.003753748331394746,-0.010806437179334211,0.017005687884212105,0.3,0.1,-0.002345104207022862,-0.005815362715362214,-0.001028567267267104,-0.1356079194787858,-0.2175828786899008,-0.11823574598984563,0.16363636363636364,0.1447072072072072,0.3375286041189931,0.1
all,tmRNA,9.999000099990002e-05,0.0,10,0.009293017357533462,0.0006142506142506055,0.017241779946555083,0.7,0.3,3.8342368134200444e-05,-7.437205197449205e-06,3.9932018173938384e-05,0.3,0.1,2.0261658231409365e-06,9.619299354953139e-07,3.1314697625787486e-06,0.06222084555196654,0.03763174148748159,0.08538666792076659,-0.08333333333333334,-0.12702472293265132,-0.05780098280098281,0.1
all,tmRNA,9.999000099990002e-05,1.0,10,-0.043670990663471854,-0.05289513478532587,-0.022114246676926658,0.0,0.1,0.003743676948366857,-0.010747524161794537,0.01693849615874967,0.3,0.1,-0.002342380479624686,-0.00581040901501571,-0.0010276053373316086,-0.08576364045463669,-0.13219621076913424,-0.0697052221398768,0.10909090909090909,0.06531531531531531,0.20647058823529413,0.1
all,tmRNA,0.0002999100269919024,0.0,10,0.01754385964912275,0.0040322580645161255,0.022070015220700123,0.7,0.3,1.822440738380015e-05,-3.628831269844937e-05,0.00015778016937019468,0.3,0.1,8.345462425709145e-06,3.985943067163717e-06,1.0971900760221024e-05,0.09394644182804218,0.06600445665593443,0.12505512901470525,-0.12661141490088856,-0.19963144963144963,-0.10043290043290044,0.1
all,tmRNA,0.0002999100269919024,1.0,10,-0.036427114247499476,-0.05289513478532587,-0.0025170068027210862,0.0,0.3,0.0037719727387785463,-0.010565192101181247,0.016890390399793884,0.3,0.1,-0.0023342105437689706,-0.005805683329436935,-0.0010245813241999402,-0.05565407634818956,-0.09887268665933521,-0.046445122282486984,0.05357142857142857,0.041666666666666664,0.13869565217391305,0.1
all,tmRNA,0.0009990009990009992,0.0,10,0.009698170156574232,0.0014619883040935672,0.01754385964912275,0.7,0.1,0.00012174395784737228,-1.113639066448787e-05,0.0005291966182771998,0.4,0.1,1.7564186755539564e-05,8.96776021482615e-06,2.860649125872233e-05,0.11603536594482422,0.07769913268345019,0.15424696094521279,-0.15442468662807646,-0.2384489038063272,-0.13042180277349769,0.1
all,tmRNA,0.0009990009990009992,1.0,10,-0.03646905519203017,-0.05060728744939269,-0.016306360323509336,0.0,0.1,0.0037417585896948784,-0.010134157618422627,0.016802948524080437,0.3,0.1,-0.0023182127739550477,-0.005798127225474418,-0.0010187770338910794,-0.04851895210261614,-0.061693504976172174,-0.021218403052329693,0.01694915254237288,0.013888888888888888,0.07142857142857142,0.1
all,tmRNA,0.0029910269192422734,0.0,10,0.003384943909137461,0.00018037518037518352,0.025866437082210758,0.7,0.1,0.0003365002994901367,6.256696435949635e-05,0.0007028253541829211,0.2,0.1,5.191704128245491e-05,2.7450408933952405e-05,6.59655619686544e-05,0.12153163786162002,0.10046413832625323,0.18678085179334547,-0.15456592956592957,-0.2971120984278879,-0.14090909090909093,0.1
all,tmRNA,0.0029910269192422734,1.0,10,-0.036768188707843874,-0.05942856919594011,-0.02134851449919939,0.0,0.1,0.004007930855431953,-0.010100599570456987,0.016656717865339284,0.3,0.1,-0.002303196336396666,-0.005758002589546805,-0.0009821671256654918,-0.02025068097434002,-0.029109787748396232,-0.015544043558452347,0.0,0.0,0.016666666666666666,0.1
all,tmRNA,0.009900990099009901,0.0,10,0.0058651026392961825,0.00018037518037518352,0.035860759930247454,0.7,0.1,0.00042074711832051784,-0.0002816602061713209,0.0009896660063622635,0.4,0.1,9.943597285004809e-05,5.3442894829009285e-05,0.0001412404477815342,0.12569982079487416,0.10806550149714464,0.19871628000059047,-0.16363636363636364,-0.3277883443787334,-0.1447072072072072,0.1
all,tmRNA,0.009900990099009901,1.0,10,-0.024367395057050212,-0.04351218063734831,-0.021353266216279865,0.0,0.1,0.0031422715047014667,-0.010027144732132207,0.016724027678040782,0.3,0.1,-0.0022679333517562437,-0.005415621271447306,-0.0009394271833472708,-0.012145174368621642,-0.018866598689310343,-0.009621662195919756,0.0,0.0,0.0,0.1
all,tmRNA,0.029126213592233007,0.0,10,0.0055043522785458154,0.0,0.04009416954123149,0.5,0.3,-0.0005078854584064174,-0.0017146377900736226,0.001165820140346435,0.6,0.1,0.00019389387250215545,0.00012724098661632757,0.00033522815682793586,0.130075538782305,0.11217742523323015,0.20748542808409232,-0.16363636363636364,-0.3342818508722399,-0.1447072072072072,0.1
all,tmRNA,0.029126213592233007,1.0,10,-0.026855394120391757,-0.039278771026364276,-0.014749885679066307,0.0,0.1,0.0032458628729883287,-0.007546086385872811,0.015119475316571235,0.3,0.1,-0.002094369168616629,-0.005172895873755702,-0.0008490967365308447,-0.007837597965977161,-0.010097450605808495,-0.005968063484837027,0.0,0.0,0.0,0.1
all,tmRNA,0.09090909090909091,0.0,10,0.009698170156574232,0.005181303950014718,0.04418967320104328,0.9,0.1,-0.0024705760744557353,-0.002935929902847745,0.0012417883700431953,0.6,0.1,0.0004704708640684062,0.00016470193950959125,0.0007326015376171429,0.13402117797172786,0.11426026285975638,0.20974794222824264,-0.16363636363636364,-0.3375286041189931,-0.1447072072072072,0.1
all,tmRNA,0.09090909090909091,1.0,10,-0.016222062004325855,-0.038056380073612936,-0.003333783844663693,0.0,0.3,0.0,-0.003311060732609476,0.014624043327543773,0.3,0.3,-0.0017349640752173593,-0.0047632880295884646,-0.0003974936782403361,-0.004310427828170135,-0.00700763333552594,-0.0007933707535289769,0.0,0.0,0.0,0.3
all,tmRNA,0.23076923076923075,0.0,10,0.012329749103942661,0.01035544890685075,0.052657421231077126,0.9,0.1,-0.0027632809715011503,-0.004546283781146573,0.0012527453262494586,0.6,0.1,0.000727002057120464,0.00047904015219174046,0.0007624838843260482,0.13443746964062414,0.11611763367797616,0.2115152123139832,-0.16363636363636364,-0.3375286041189931,-0.1447072072072072,0.1
all,tmRNA,0.23076923076923075,1.0,10,-0.010958904109588996,-0.033748042858894725,0.0,0.0,0.4,0.0,0.0,0.010807070332683945,0.2,0.4,-0.0014206258625352102,-0.004560264738753564,0.0,-0.0022965048209682704,-0.002824149749159288,0.0,0.0,0.0,0.0,0.4
all,tmRNA,0.5,0.0,10,0.023847376788553254,0.022070015220700123,0.060681351782549034,0.9,0.1,-0.003753748331394746,-0.008779715843899794,0.0017786792241501058,0.6,0.1,0.0018996660147269505,0.0008115680982117072,0.0024350820498955828,0.13499150382548653,0.11823574598984563,0.21460541214680834,-0.16363636363636364,-0.3375286041189931,-0.1447072072072072,0.1
all,tmRNA,0.5,1.0,10,0.0,-0.022931272222016783,0.0,0.0,0.6,0.0,0.0,0.0,0.2,0.6,0.0,-0.0038210405986211383,0.0,0.0,-0.0012312346114807873,0.0,0.0,0.0,0.0,0.6
all,tmRNA,0.75,0.0,10,0.03585217870932156,0.024685370901583042,0.06438091900298736,0.9,0.1,-0.003753748331394746,-0.012901091190255908,0.0035851160706894124,0.6,0.1,0.002057624130692043,0.001028567267267104,0.003595870178296458,0.13538288858689962,0.11823574598984563,0.21662590676616209,-0.16363636363636364,-0.3375286041189931,-0.1447072072072072,0.1
all,tmRNA,0.75,1.0,10,0.0,-0.010978410698300911,0.0,0.0,0.6,0.0,0.0,0.0,0.2,0.6,0.0,-0.0023632325752311655,0.0,0.0,-0.0003657602236120591,0.0,0.0,0.0,0.0,0.6
all,tmRNA,0.9090909090909091,0.0,10,0.045519203413940224,0.024685370901583042,0.06438091900298736,0.9,0.1,-0.003753748331394746,-0.01571407654281454,0.005684103647935953,0.6,0.1,0.002345104207022862,0.001028567267267104,0.0040353063864143794,0.1356079194787858,0.11823574598984563,0.2170914821496387,-0.16363636363636364,-0.3375286041189931,-0.1447072072072072,0.1
all,tmRNA,0.9090909090909091,1.0,10,0.0,-0.004383401519579222,0.0,0.0,0.7,0.0,0.0,0.0,0.2,0.7,0.0,-0.0018940520723647412,0.0,0.0,-8.464165734831802e-05,0.0,0.0,0.0,0.0,0.7
all,tmRNA,1.0,0.0,10,0.05993930806576303,0.026146504741442783,0.06781545567766732,0.9,0.1,-0.003753748331394746,-0.017005687884212105,0.010806437179334211,0.6,0.1,0.002345104207022862,0.001028567267267104,0.005815362715362214,0.1356079194787858,0.11823574598984563,0.2175828786899008,-0.16363636363636364,-0.3375286041189931,-0.1447072072072072,0.1
all,tmRNA,1.0,1.0,10,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
deduplicated,all_families,0.0,0.0,16222,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
deduplicated,all_families,0.0,1.0,16222,-0.048957633703396425,-0.16666666666666669,0.0,0.19091357415855012,0.09209715201578104,-0.0007072135492301097,-0.004756016029889142,0.0004361012547822468,0.6378991493034151,0.03563062507705585,-0.001161920163777487,-0.005470768851228028,-0.00023936340325757607,-0.16324219860855987,-0.2675424751141454,-0.07060792934166023,0.14285714285714285,0.03333333333333333,0.3181818181818182,0.0335963506349402
deduplicated,all_families,9.999000099990002e-05,0.0,16222,0.0,0.0,0.02857142857142858,0.3351004808285045,0.6259400813709777,0.0,-7.492994050562786e-06,1.982278430828397e-05,0.2685242263592652,0.4281839477253113,3.9297848303697835e-07,0.0,1.9520208454504346e-06,0.01909084921598643,0.0,0.04838230897493612,0.0,-0.045454545454545456,0.0,0.41277277770928367
deduplicated,all_families,9.999000099990002e-05,1.0,16222,-0.031746031746031744,-0.13636363636363635,0.0,0.2132905930218222,0.1072000986314881,-0.0006994942118775651,-0.004707586279588436,0.00044270884955167466,0.6348169153002096,0.04136358032301812,-0.0011606136307015036,-0.005468794605173575,-0.00023775017928557066,-0.12140442561924107,-0.23126923050533338,-0.03995197398080681,0.1,0.0,0.2777777777777778,0.0394525952410307
deduplicated,all_families,0.0002999100269919024,0.0,16222,0.0,0.0,0.04878048780487798,0.4879176427074344,0.45321168783134014,0.0,-3.964556861656794e-05,7.929113723313588e-05,0.3550117124892122,0.2367155714461842,3.992732071392254e-06,3.1870591662452997e-07,9.518522136071561e-06,0.043858430020733696,0.012232944261857712,0.08807731287330506,-0.041416310722937645,-0.09090909090909091,0.0,0.21822216742695105
deduplicated,all_families,0.0002999100269919024,1.0,16222,-0.0235294117647058,-0.10455620883874503,0.0,0.2385032671680434,0.11959067932437431,-0.0006835951475716394,-0.004648851960766927,0.00044270884955167466,0.6287757366539267,0.04906916533103193,-0.0011540376249816568,-0.005465013363634032,-0.0002340045085732066,-0.08369811552284939,-0.1913397814793531,-0.02531573440234608,0.06060606060606061,0.0,0.22727272727272727,0.04734311428923684
deduplicated,all_families,0.0009990009990009992,0.0,16222,0.026327341620073053,0.0,0.08163265306122452,0.6041795093083467,0.3072987301195907,0.0,-9.673549934864764e-05,0.0002152289882700199,0.39489582049069166,0.12328936012822093,1.8383550311308767e-05,5.140302038720635e-06,3.925843999213914e-05,0.07827361482701484,0.033857962143204474,0.13961534910335488,-0.08000000000000002,-0.16024607113316786,-0.025,0.10726174331155221
deduplicated,all_families,0.0009990009990009992,1.0,16222,-0.01351666351666353,-0.06945563313044517,0.006371990582516911,0.27770928368881764,0.13685118974232524,-0.0006216512240608627,-0.0045915778413207955,0.0004267425320056899,0.6176180495623228,0.06608309702872642,-0.001122484265612884,-0.005443403908976265,-0.0002253747928771259,-0.04644041799452908,-0.12877981028963234,-0.013891349640875086,0.02857142857142857,0.0,0.14285714285714285,0.064172111946739
